reviewerID,asin,reviewText,reviewTextNormalized_cleantext,word_count
A32860MWU9F0PT,B017X9JIBM,"I have a LOT of tile flooring. Around 3,000 sq. ft home and only the 2 bedrooms are carpeted. Everything else is tile. I also have 4 dogs, 3 of which are very large German Shepherds. Who love playing in water which then turns to mud before they come in the house. One of these precious dogs also loves to very sloppily try to drink the 4-gallon waterer dry, which results in water all over the floor. Lots of towels to clean that mess up! Now I have this cleaner and it works fantastic. I don't use it to vacuum up the floor, but instead vacuum first with my Dyson. Then I go to work with this and it does a really great job. It's not perfect-it doesn't do an amazing job in the grout. Thankfully, the grout is really dark so it's not a serious flaw for me. But is does a great job getting the dirt and mud up. I especially like that I can use the ""dry"" function and suck up all that dirty water off the floor, allowing my floors to dry in 1/4 the time it used to take. Very happy with this floor cleaner.","i have a lot of tile flooring. around 3,000 sq. ft home and only the 2 bedrooms are carpeted. everything else is tile. i also have 4 dogs, 3 of which are very large german shepherds. who love playing in water which then turns to mud before they come in the house. one of these precious dogs also loves to very sloppily try to drink the 4-gallon waterer dry, which results in water all over the floor. lots of towels to clean that mess up! now i have this cleaner and it works fantastic. i don't use it to vacuum up the floor, but instead vacuum first with my dyson. then i go to work with this and it does a really great job. it's not perfect-it doesn't do an amazing job in the grout. thankfully, the grout is really dark so it's not a serious flaw for me. but is does a great job getting the dirt and mud up. i especially like that i can use the ""dry"" function and suck up all that dirty water off the floor, allowing my floors to dry in 1/4 the time it used to take. very happy with this floor cleaner.",200.0
A2JUPHHT75N0OO,B001B1YA7G,"Very pleased overall with this cake saver.  I have 1 or 2 ceramic pie plates I can't get the cover over but for any layer cake still
is very good product and would recommend it.","very pleased overall with this cake saver. i have 1 or 2 ceramic pie plates i can't get the cover over but for any layer cake still
is very good product and would recommend it.",35.0
A12XZG5LANV4RR,B00HAYREV2,I use these in bowls and containers on my patio and they look beautiful and people think they are real.,i use these in bowls and containers on my patio and they look beautiful and people think they are real.,20.0
A1WXZWBE243EFF,B004412GTO,"The vacuum is pretty powerful for its size.  However, the crevice tool that pulls out from the front (you can just see the grey trip in the photo) doesn't stay out.  The least amount of pressure causes it to push back in.  In order to use it I have to hold it out so that using the vacuum is a two-handed job, or duct tape it out.","the vacuum is pretty powerful for its size. however, the crevice tool that pulls out from the front (you can just see the grey trip in the photo) doesn't stay out. the least amount of pressure causes it to push back in. in order to use it i have to hold it out so that using the vacuum is a two-handed job, or duct tape it out.",67.0
AWL3TRWMO9BDW,B01G2HNL3C,"I used these for little appetizers for a party. Not wanting to be wasteful, I saved as many as I could and ran them through the dishwasher, and they came out just fine! I can imagine getting several uses out of them.","i used these for little appetizers for a party. not wanting to be wasteful, i saved as many as i could and ran them through the dishwasher, and they came out just fine! i can imagine getting several uses out of them.",42.0
A1VRQBAKU6PC4U,B007JLYTRI,This is a great little grinder.  It grinds my herbs to a uniform size and is very easy to use.,this is a great little grinder. it grinds my herbs to a uniform size and is very easy to use.,20.0
A2SWF3CPIVLAZT,B00QEY4H5K,Protects my granite counter top from wet sponges and dishwashing detergent drips.  Fits perfectly between the sink and the backsplash.,protects my granite counter top from wet sponges and dishwashing detergent drips. fits perfectly between the sink and the backsplash.,20.0
A3FRN826C4IP6Y,B001PNNG9S,"I received spoons that were the same color: red and black; however, there were no hooks as pictured and the product was labeled made in China, not Taiwan as advertised.  It's not worth the shipping costs to return but I'm pretty disappointed.","i received spoons that were the same color: red and black; however, there were no hooks as pictured and the product was labeled made in china, not taiwan as advertised. it's not worth the shipping costs to return but i'm pretty disappointed.",42.0
A2VUCHQR5D0JDF,B000CO89T8,"This little hot plate does keep my tea warm. The only negative is that the on/off switch is very close to the hot plate surface. and if you're not careful, you'll get burned.","this little hot plate does keep my tea warm. the only negative is that the on/off switch is very close to the hot plate surface. and if you're not careful, you'll get burned.",33.0
ATSF8LM6QZM7Z,B001A4QQCG,This mat does lay down as the original mat.  The original had enough weight that it laid down along the walls/surface of the sink.  This mat flaps up a bit.,this mat does lay down as the original mat. the original had enough weight that it laid down along the walls/surface of the sink. this mat flaps up a bit.,30.0
AZ10Z4SW509P1,B00WIRLXUE,"After comparing prices and quality on Amazon, I ultimately decided to purchase the Epica hand blender. The main sell for me was the 3-year warranty and the price.

The hand blender itself is powerful. If you haven't heard of Newton's third law (every action has an equal and opposite reaction), then just hold this blender in the air and press ""Turbo."" You will feel your hand jerk in the opposite direction of the spin of the blade.

I've used the immersion blender attachment for several things so far. I have used it to blend sodium alginate into water for spherification, blending cheese into a sauce with sodium citrate, and a few other similar things. It does a good job, and creates a good whirlpool in a pot. For the price of this set, the hand blender makes the whole purchase worth it.

The reason I am rating this as four stars instead of five, is that the extras are flimsy. The plastic construction of the chopper and the larger cylinder is very thin. I feel that I will crack them in very little time. The chopping attachment does work well. I have used it to chop carrots, kale, bananas, and other things. The extras each come with their own lids, which is handy. I'm just afraid these will break before long.

I bought this for the immersion blender. So I am happy with my purchase.","after comparing prices and quality on amazon, i ultimately decided to purchase the epica hand blender. the main sell for me was the 3-year warranty and the price.
the hand blender itself is powerful. if you haven't heard of newton's third law (every action has an equal and opposite reaction), then just hold this blender in the air and press ""turbo."" you will feel your hand jerk in the opposite direction of the spin of the blade.
i've used the immersion blender attachment for several things so far. i have used it to blend sodium alginate into water for spherification, blending cheese into a sauce with sodium citrate, and a few other similar things. it does a good job, and creates a good whirlpool in a pot. for the price of this set, the hand blender makes the whole purchase worth it.
the reason i am rating this as four stars instead of five, is that the extras are flimsy. the plastic construction of the chopper and the larger cylinder is very thin. i feel that i will crack them in very little time. the chopping attachment does work well. i have used it to chop carrots, kale, bananas, and other things. the extras each come with their own lids, which is handy. i'm just afraid these will break before long.
i bought this for the immersion blender. so i am happy with my purchase.",235.0
